# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: water content [mol]
# Region: subsurface domain
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.01 temperature [K]
# Region: subsurface point -0.01
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.04 temperature [K]
# Region: subsurface point -0.04
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.1 temperature [K]
# Region: subsurface point -0.1
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.2 temperature [K]
# Region: subsurface point -0.2
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.4 temperature [K]
# Region: subsurface point -0.4
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.8 temperature [K]
# Region: subsurface point -0.8
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.2 temperature [K]
# Region: subsurface point -1.2
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.6 temperature [K]
# Region: subsurface point -1.6
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.01 saturation liquid
# Region: subsurface point -0.01
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.04 saturation liquid
# Region: subsurface point -0.04
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.1 saturation liquid
# Region: subsurface point -0.1
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.2 saturation liquid
# Region: subsurface point -0.2
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.4 saturation liquid
# Region: subsurface point -0.4
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.8 saturation liquid
# Region: subsurface point -0.8
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.2 saturation liquid
# Region: subsurface point -1.2
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.6 saturation liquid
# Region: subsurface point -1.6
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# =============================================================================
"time [s]" "water content [mol]" "point -0.01 temperature [K]" "point -0.04 temperature [K]" "point -0.1 temperature [K]" "point -0.2 temperature [K]" "point -0.4 temperature [K]" "point -0.8 temperature [K]" "point -1.2 temperature [K]" "point -1.6 temperature [K]" "point -0.01 saturation liquid" "point -0.04 saturation liquid" "point -0.1 saturation liquid" "point -0.2 saturation liquid" "point -0.4 saturation liquid" "point -0.8 saturation liquid" "point -1.2 saturation liquid" "point -1.6 saturation liquid"
2.108160000000e+07 1.196116405222e+06 2.929083548085e+02 2.924648009083e+02 2.917184175678e+02 2.904957959438e+02 2.883874142452e+02 2.847673388813e+02 2.810335303937e+02 2.757634318441e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.116800000000e+07 1.196116405226e+06 2.929084986635e+02 2.924656406734e+02 2.917204233685e+02 2.904996807497e+02 2.883943664060e+02 2.847786813404e+02 2.810477834290e+02 2.757789301224e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.125440000000e+07 1.196116405233e+06 2.929086372347e+02 2.924664495463e+02 2.917223555257e+02 2.905034240054e+02 2.884010719769e+02 2.847896593159e+02 2.810616705729e+02 2.757942964118e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.134080000000e+07 1.196116405227e+06 2.929087707841e+02 2.924672292922e+02 2.917242183572e+02 2.905070344295e+02 2.884075471733e+02 2.848002987813e+02 2.810752205232e+02 2.758095473658e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.142720000000e+07 1.196116405235e+06 2.929088998526e+02 2.924679825855e+02 2.917260180671e+02 2.905105232857e+02 2.884138103016e+02 2.848106260390e+02 2.810884611665e+02 2.758246992345e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.151360000000e+07 1.196116405239e+06 2.929090246440e+02 2.924687110700e+02 2.917277586573e+02 2.905138985636e+02 2.884198760011e+02 2.848206641113e+02 2.811014176199e+02 2.758397664907e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.160000000000e+07 1.196116405244e+06 2.929091454695e+02 2.924694163988e+02 2.917294441117e+02 2.905171681372e+02 2.884257584747e+02 2.848304349799e+02 2.811141136328e+02 2.758547629570e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.168640000000e+07 1.196116405245e+06 2.929092626066e+02 2.924701002058e+02 2.917310783303e+02 2.905203395566e+02 2.884314711189e+02 2.848399592453e+02 2.811265714213e+02 2.758697016119e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.177280000000e+07 1.196116405247e+06 2.929093763496e+02 2.924707642357e+02 2.917326654163e+02 2.905234204879e+02 2.884370269725e+02 2.848492563989e+02 2.811388118456e+02 2.758845946831e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.185920000000e+07 1.196116405249e+06 2.929094869796e+02 2.924714101325e+02 2.917342092756e+02 2.905264182786e+02 2.884424384980e+02 2.848583448628e+02 2.811508545111e+02 2.758994537146e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.194560000000e+07 1.196116405251e+06 2.929095947002e+02 2.924720390086e+02 2.917357126242e+02 2.905293385856e+02 2.884477164009e+02 2.848672415160e+02 2.811627176531e+02 2.759142895623e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.203200000000e+07 1.196116405253e+06 2.929096997381e+02 2.924726522333e+02 2.917371787142e+02 2.905321875384e+02 2.884528712681e+02 2.848759623659e+02 2.811744184398e+02 2.759291125214e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.211840000000e+07 1.196116405250e+06 2.929098023120e+02 2.924732510771e+02 2.917386105539e+02 2.905349708815e+02 2.884579130742e+02 2.848845224520e+02 2.811859729928e+02 2.759439323529e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.220480000000e+07 1.196116405247e+06 2.929099026070e+02 2.924738366523e+02 2.917400108258e+02 2.905376938273e+02 2.884628510354e+02 2.848929358194e+02 2.811973964228e+02 2.759587583139e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.229120000000e+07 1.196116405247e+06 2.929100008323e+02 2.924744101317e+02 2.917413822769e+02 2.905403615573e+02 2.884676940427e+02 2.849012157626e+02 2.812087029772e+02 2.759735992311e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.237760000000e+07 1.196116405247e+06 2.929100971535e+02 2.924749726728e+02 2.917427276858e+02 2.905429792635e+02 2.884724508080e+02 2.849093750104e+02 2.812199061946e+02 2.759884636300e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.246400000000e+07 1.196116405247e+06 2.929101917154e+02 2.924755247358e+02 2.917440482502e+02 2.905455498823e+02 2.884771276819e+02 2.849174244002e+02 2.812310181557e+02 2.760033592022e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.255040000000e+07 1.196116405110e+06 2.929100378810e+02 2.924758133335e+02 2.917457221266e+02 2.905489588791e+02 2.884827861652e+02 2.849262889960e+02 2.812427571271e+02 2.760186453680e+02 9.909652376076e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.263680000000e+07 1.196116405112e+06 2.929099085415e+02 2.924756082736e+02 2.917467121762e+02 2.905517746379e+02 2.884882367594e+02 2.849351762109e+02 2.812545371349e+02 2.760340149392e+02 9.841237663961e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.272320000000e+07 1.196116405113e+06 2.929098195883e+02 2.924753818721e+02 2.917474851721e+02 2.905542308039e+02 2.884933062830e+02 2.849438601301e+02 2.812662190644e+02 2.760494158530e+02 9.788387485380e-01 9.983759393741e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.280960000000e+07 1.196116405111e+06 2.929097573227e+02 2.924751762458e+02 2.917481667544e+02 2.905565077592e+02 2.884981377377e+02 2.849523714675e+02 2.812778166998e+02 2.760648574900e+02 9.744012151976e-01 9.957026949486e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.289600000000e+07 1.196116405111e+06 2.929097010807e+02 2.924749625879e+02 2.917487824319e+02 2.905586531351e+02 2.885027768242e+02 2.849607173967e+02 2.812893294277e+02 2.760803490813e+02 9.702119269064e-01 9.927550758724e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.298240000000e+07 1.196116405112e+06 2.929096465076e+02 2.924747340971e+02 2.917493433734e+02 2.905606940972e+02 2.885072571908e+02 2.849689107970e+02 2.813007604995e+02 2.760958983322e+02 9.661682991349e-01 9.896536158998e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.306880000000e+07 1.196116405111e+06 2.929095923882e+02 2.924744914731e+02 2.917498588549e+02 2.905626496411e+02 2.885116045107e+02 2.849769663498e+02 2.813121155812e+02 2.761115118455e+02 9.622259822173e-01 9.864512757849e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.315520000000e+07 1.196116405112e+06 2.929095382208e+02 2.924742363060e+02 2.917503368457e+02 2.905645347736e+02 2.885158397137e+02 2.849848992741e+02 2.813234021356e+02 2.761271957094e+02 9.583589211020e-01 9.831760345711e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.324160000000e+07 1.196116405112e+06 2.929094836131e+02 2.924739685854e+02 2.917507801700e+02 2.905663565702e+02 2.885199757643e+02 2.849927223347e+02 2.813346280579e+02 2.761429557046e+02 9.545508233423e-01 9.798453056222e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.332800000000e+07 1.196116405111e+06 2.929094286075e+02 2.924736909182e+02 2.917511962666e+02 2.905681272379e+02 2.885240285881e+02 2.850004497128e+02 2.813458024928e+02 2.761587977358e+02 9.507907778501e-01 9.764709535980e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.341440000000e+07 1.196116405110e+06 2.929093730705e+02 2.924734035887e+02 2.917515871646e+02 2.905698518884e+02 2.885280079769e+02 2.850080930875e+02 2.813569343977e+02 2.761747278413e+02 9.470710477114e-01 9.730615308515e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.350080000000e+07 1.196116405111e+06 2.929093170312e+02 2.924731078503e+02 2.917519561310e+02 2.905715365956e+02 2.885319235536e+02 2.850156637206e+02 2.813680329123e+02 2.761907522964e+02 9.433868924570e-01 9.696243836890e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.358720000000e+07 1.196116405111e+06 2.929092605399e+02 2.924728047607e+02 2.917523059848e+02 2.905731866115e+02 2.885357837962e+02 2.850231720614e+02 2.813791071024e+02 2.762068776724e+02 9.397343666406e-01 9.661649579982e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.367360000000e+07 1.196116405111e+06 2.929092035789e+02 2.924724948300e+02 2.917526386437e+02 2.905748058046e+02 2.885395956173e+02 2.850306275647e+02 2.813901658821e+02 2.762231110666e+02 9.361096492269e-01 9.626869135833e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.376000000000e+07 1.196116405112e+06 2.929091463668e+02 2.924721799185e+02 2.917529586694e+02 2.905764015109e+02 2.885433687766e+02 2.850380406500e+02 2.814012176681e+02 2.762394564077e+02 9.325100049647e-01 9.591935122553e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.384640000000e+07 1.196116405112e+06 2.929090887916e+02 2.924718596249e+02 2.917532655714e+02 2.905779741999e+02 2.885471066191e+02 2.850454184456e+02 2.814122710788e+02 2.762559250316e+02 9.289333097243e-01 9.556875661493e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.393280000000e+07 1.196116405112e+06 2.929090308963e+02 2.924715346280e+02 2.917535612024e+02 2.905795271760e+02 2.885508146331e+02 2.850527688492e+02 2.814233345601e+02 2.762725253570e+02 9.253779111702e-01 9.521715491846e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.401920000000e+07 1.196116405112e+06 2.929089727585e+02 2.924712056641e+02 2.917538473844e+02 2.905810636823e+02 2.885544980816e+02 2.850600993892e+02 2.814344164449e+02 2.762892667817e+02 9.218425295685e-01 9.486476756172e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.410560000000e+07 1.196116405112e+06 2.929089144599e+02 2.924708733139e+02 2.917541251479e+02 2.905825857166e+02 2.885581610289e+02 2.850674171604e+02 2.814455264350e+02 2.763061669255e+02 9.183273085479e-01 9.451190911773e-01 9.999973854269e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.419200000000e+07 1.196116405112e+06 2.929088561255e+02 2.924705387860e+02 2.917543971031e+02 2.905840973292e+02 2.885618092292e+02 2.850747294813e+02 2.814566720766e+02 2.763232309006e+02 9.148321294127e-01 9.415882982444e-01 9.999910534077e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.427840000000e+07 1.196116405111e+06 2.929087978409e+02 2.924702026291e+02 2.917546645308e+02 2.905856008960e+02 2.885654468394e+02 2.850820431036e+02 2.814678622366e+02 2.763404752436e+02 9.113562347097e-01 9.380568276951e-01 9.999822969984e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.436480000000e+07 1.196116405112e+06 2.929087396620e+02 2.924698653722e+02 2.917549286033e+02 2.905870987122e+02 2.885690780123e+02 2.850893643716e+02 2.814791052993e+02 2.763579179813e+02 9.078996013348e-01 9.345266795948e-01 9.999715421769e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.445120000000e+07 1.196116405111e+06 2.929086816867e+02 2.924695277048e+02 2.917551906292e+02 2.905885928872e+02 2.885727063191e+02 2.850966997472e+02 2.814904114815e+02 2.763755862506e+02 9.044627846068e-01 9.310002231924e-01 9.999590334938e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.453760000000e+07 1.196116405111e+06 2.929086240173e+02 2.924691903726e+02 2.917554518547e+02 2.905900854183e+02 2.885763352453e+02 2.851040556497e+02 2.815017921472e+02 2.763935174589e+02 9.010471231652e-01 9.274804531523e-01 9.999449391188e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.462400000000e+07 1.196116405111e+06 2.929085667909e+02 2.924688543040e+02 2.917557135604e+02 2.905915780974e+02 2.885799679163e+02 2.851114386191e+02 2.815132612404e+02 2.764117707737e+02 8.976553376350e-01 9.239716496964e-01 9.999293915459e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.471040000000e+07 1.196116405112e+06 2.929085102044e+02 2.924685207852e+02 2.917559770335e+02 2.905930722172e+02 2.885836066540e+02 2.851188552869e+02 2.815248377496e+02 2.764304549149e+02 8.942931496608e-01 9.204811045690e-01 9.999125157923e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.479680000000e+07 1.196116405112e+06 2.929084546170e+02 2.924681921000e+02 2.917562433035e+02 2.905945670847e+02 2.885872507356e+02 2.851263112211e+02 2.815365527736e+02 2.764498340423e+02 8.909759074114e-01 9.170260921262e-01 9.998944828314e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.488320000000e+07 1.196116405118e+06 2.929084021926e+02 2.924678816604e+02 2.917565003036e+02 2.905960188365e+02 2.885908370326e+02 2.851337640205e+02 2.815485389428e+02 2.764725325448e+02 8.878710622369e-01 9.137830570418e-01 9.998764217118e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.496960000000e+07 1.196116405119e+06 2.929083870210e+02 2.924678099760e+02 2.917564106884e+02 2.905964087042e+02 2.885928977421e+02 2.851400111146e+02 2.815627676535e+02 2.765508250137e+02 8.883445790772e-01 9.142787826285e-01 9.998799437071e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.505600000000e+07 1.196116405119e+06 2.929084297778e+02 2.924680645764e+02 2.917568763956e+02 2.905974034803e+02 2.885955159398e+02 2.851476875356e+02 2.815830656124e+02 2.766510051704e+02 8.889324494232e-01 9.148932484871e-01 9.998834241421e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.514240000000e+07 1.196116405120e+06 2.929085012688e+02 2.924684844047e+02 2.917576718222e+02 2.905989119545e+02 2.885989106840e+02 2.851574694338e+02 2.816096239508e+02 2.767560181299e+02 8.896309950097e-01 9.156229954849e-01 9.998875033863e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.522880000000e+07 1.196116405121e+06 2.929085973733e+02 2.924690473787e+02 2.917587608325e+02 2.906009427808e+02 2.886032705752e+02 2.851697317047e+02 2.816415975961e+02 2.768581096215e+02 8.904580802390e-01 9.164864551829e-01 9.998922562086e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.531520000000e+07 1.196116405121e+06 2.929087195485e+02 2.924697623377e+02 2.917601618672e+02 2.906035481335e+02 2.886087414159e+02 2.851845582643e+02 2.816777595862e+02 2.769541082359e+02 8.914360923116e-01 9.175066687424e-01 9.998977682606e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.540160000000e+07 1.196116405121e+06 2.929088702057e+02 2.924706434127e+02 2.917619015936e+02 2.906067771504e+02 2.886154032166e+02 2.852018108965e+02 2.817168691282e+02 2.770430500373e+02 8.925913599059e-01 9.187106281568e-01 9.999041276411e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.548800000000e+07 1.196116405120e+06 2.929090513871e+02 2.924717024533e+02 2.917639991270e+02 2.906106560945e+02 2.886232654992e+02 2.852212112234e+02 2.817578379733e+02 2.771249878239e+02 8.939535533766e-01 9.201285779173e-01 9.999114134101e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.557440000000e+07 1.196116405120e+06 2.929092642222e+02 2.924729459568e+02 2.917664599325e+02 2.906151814655e+02 2.886322748022e+02 2.852424095875e+02 2.817997812361e+02 2.772004005193e+02 8.955562660570e-01 9.217945193984e-01 9.999196879726e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.566080000000e+07 1.196116405119e+06 2.929095088581e+02 2.924743746791e+02 2.917692750719e+02 2.906203213847e+02 2.886423287805e+02 2.852650343306e+02 2.818420118321e+02 2.772699067407e+02 8.974367248997e-01 9.237457661934e-01 9.999289807031e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.574720000000e+07 1.196116405118e+06 2.929097846761e+02 2.924759848523e+02 2.917724245422e+02 2.906260225744e+02 2.886532930736e+02 2.852887235517e+02 2.818840124844e+02 2.773341318786e+02 8.996356086126e-01 9.260225551419e-01 9.999392670800e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.583360000000e+07 1.196116405122e+06 2.929100904969e+02 2.924777693852e+02 2.917758802231e+02 2.906322171390e+02 2.886650158951e+02 2.853131430328e+02 2.819254024290e+02 2.773936518001e+02 9.021967198989e-01 9.286674256138e-01 9.999504404084e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.592000000000e+07 1.196116405119e+06 2.929104247184e+02 2.924797186638e+02 2.917796082484e+02 2.906388281239e+02 2.886773391586e+02 2.853379946671e+02 2.819659065645e+02 2.774489739711e+02 9.051664763348e-01 9.317242969106e-01 9.999622669709e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.600640000000e+07 1.196116405116e+06 2.929107857790e+02 2.924818230765e+02 2.917835746583e+02 2.906457783491e+02 2.886901094926e+02 2.853630198354e+02 2.820053299379e+02 2.775005361005e+02 9.085932190881e-01 9.352371930367e-01 9.999743225917e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.609280000000e+07 1.196116405115e+06 2.929111720979e+02 2.924840727134e+02 2.917877454910e+02 2.906529925345e+02 2.887031832807e+02 2.853879987413e+02 2.820435377993e+02 2.775487123794e+02 9.125263053233e-01 9.392485026433e-01 9.999858739760e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.617920000000e+07 1.196116405115e+06 2.929115822248e+02 2.924864581046e+02 2.917920887413e+02 2.906604007004e+02 2.887164308065e+02 2.854127483154e+02 2.820804407269e+02 2.775938224207e+02 9.170151133479e-01 9.437967812169e-01 9.999955958183e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.626560000000e+07 1.196116405115e+06 2.929120150070e+02 2.924889710122e+02 2.917965762824e+02 2.906679412112e+02 2.887297392514e+02 2.854371195410e+02 2.821159838740e+02 2.776361406062e+02 9.221085564524e-01 9.489144755334e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.635200000000e+07 1.196116405115e+06 2.929124694622e+02 2.924916035118e+02 2.918011831457e+02 2.906755609803e+02 2.887430133732e+02 2.854609945345e+02 2.821501394646e+02 2.776759048583e+02 9.278515592497e-01 9.546215993005e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.643840000000e+07 1.196116405116e+06 2.929129448432e+02 2.924943480472e+02 2.918058879382e+02 2.906832163393e+02 2.887561760243e+02 2.854842838966e+02 2.821829016821e+02 2.777133244364e+02 9.342851767158e-01 9.609214966036e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.652480000000e+07 1.196116405116e+06 2.929134408010e+02 2.924971978029e+02 2.918106728356e+02 2.906908730299e+02 2.887691681371e+02 2.855069245781e+02 2.822142834369e+02 2.777485867108e+02 9.414512592105e-01 9.677975428602e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.661120000000e+07 1.196116405111e+06 2.929139575956e+02 2.925001468324e+02 2.918155232013e+02 2.906985055787e+02 2.887819473337e+02 2.855288771284e+02 2.822443138273e+02 2.777818627568e+02 9.493972458187e-01 9.752016973336e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.669760000000e+07 1.196116405111e+06 2.929144964872e+02 2.925031894674e+02 2.918204273473e+02 2.907060972076e+02 2.887944878510e+02 2.855501245600e+02 2.822730371315e+02 2.778133121786e+02 9.581861058724e-01 9.830271701587e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.678400000000e+07 1.196116405110e+06 2.929150617036e+02 2.925063239556e+02 2.918253762619e+02 2.907136390951e+02 2.888067791078e+02 2.855706703690e+02 2.823005117298e+02 2.778430869032e+02 9.679565783266e-01 9.910512746247e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.687040000000e+07 1.196116405108e+06 2.929156710450e+02 2.925095702000e+02 2.918303674997e+02 2.907211333050e+02 2.888188275012e+02 2.855905388357e+02 2.823268104320e+02 2.778713345132e+02 9.792278685211e-01 9.985781606930e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
